individual_id,T,alpha,eta,fitness
0,2,0.5,0.5,2192.8603705018736
1,2,0.5,0.5,2192.8603705018736
2,2,0.5,0.5,2192.8603705018736
3,2,0.5,0.5,2192.8603705018736
4,2,0.5,0.5,2192.8603705018736
5,5,0.2,0.2,2231.72224554188
6,3,0.3333333333333333,0.3333333333333333,2262.502124207472
7,2,0.5,0.5,2192.8603705018736
8,2,0.5,0.5,2192.8603705018736
9,2,0.5,0.5,2192.8603705018736
10,2,0.5,0.5,2192.8603705018736
11,2,0.5,0.5,2192.8603705018736
12,2,0.5,0.5,2192.8603705018736
13,2,0.5,0.5,2192.8603705018736
14,2,0.5,0.5,2192.8603705018736
15,2,0.5,0.5,2192.8603705018736
16,2,0.5,0.5,2192.8603705018736
17,2,0.5,0.5,2192.8603705018736
18,2,0.5,0.5,2192.8603705018736
19,2,0.5,0.5,2192.8603705018736
