T,fitness
733,2.1882157016588697e+29
811,3.254429844991139e+34
133,15406.998734285904
355,4696454748.924371
777,1.4293985285017178e+32
115,9966.3987350961
452,42051948923400.12
940,1.0526321926428186e+44
879,2.6871920252573357e+39
345,1998759223.1978886
576,6.287289224874389e+19
153,28551.952999781377
950,6.91452068587036e+44
602,1.683167653258488e+21
162,44593.05281149726
238,1395246.411026637
422,2028595022101.9792
511,2.3969308281591604e+16
660,4.4604719328133534e+24
285,25661089.79080034
2,2172.4016717396894
171,58782.17733533867
739,4.150800036393022e+29
2,2172.4016717396894
165,44822.04819808869
115,9966.3987350961
181,81847.38681761871
171,58782.17733533867
148,25803.793122832536
171,58782.17733533867
264,6109694.91493329
182,89949.33145147216
2,2172.4016717396894
2,2172.4016717396894
2,2172.4016717396894
26,2544.7690374894505
2,2172.4016717396894
2,2172.4016717396894
3,2153.8596737516223
2,2172.4016717396894
2,2172.4016717396894
2,2172.4016717396894
3,2153.8596737516223
6,2229.2743963277912
28,2720.8945972073616
31,2932.16445136874
56,3833.7028335961395
18,2512.293993251329
60,3793.1741679382094
2,2172.4016717396894
40,2950.27862122778
17,2307.49995354494
15,2412.5187534598103
2,2172.4016717396894
2,2172.4016717396894
6,2229.2743963277912
2,2172.4016717396894
44,3072.2579219397517
15,2412.5187534598103
25,2640.608926237861
34,2994.6459837602747
2,2172.4016717396894
2,2172.4016717396894
5,2176.6686173984003
2,2172.4016717396894
16,2358.122220094743
2,2172.4016717396894
6,2229.2743963277912
13,2296.8676253213216
2,2172.4016717396894
2,2172.4016717396894
12,2334.322856471909
13,2296.8676253213216
2,2172.4016717396894
2,2172.4016717396894
2,2172.4016717396894
39,2877.8427587057377
2,2172.4016717396894
2,2172.4016717396894
4,2169.921546813199
2,2172.4016717396894
2,2172.4016717396894
16,2358.122220094743
28,2720.8945972073616
2,2172.4016717396894
2,2172.4016717396894
2,2172.4016717396894
2,2172.4016717396894
7,2296.1833652271443
28,2720.8945972073616
2,2172.4016717396894
6,2229.2743963277912
2,2172.4016717396894
2,2172.4016717396894
2,2172.4016717396894
2,2172.4016717396894
23,2475.817986433845
2,2172.4016717396894
41,3201.62066638314
14,2273.8332772062254
30,2782.5269013034913
2,2172.4016717396894
18,2512.293993251329
6,2229.2743963277912
26,2544.7690374894505
2,2172.4016717396894
2,2172.4016717396894
8,2338.678718885146
30,2782.5269013034913
2,2172.4016717396894
85,5315.6989023679
15,2412.5187534598103
2,2172.4016717396894
2,2172.4016717396894
10,2348.0913072435656
7,2296.1833652271443
44,3072.2579219397517
37,2858.498580542601
2,2172.4016717396894
2,2172.4016717396894
23,2475.817986433845
2,2172.4016717396894
81,5388.967567210476
2,2172.4016717396894
27,2617.4783115325354
37,2858.498580542601
2,2172.4016717396894
6,2229.2743963277912
2,2172.4016717396894
12,2334.322856471909
14,2273.8332772062254
23,2475.817986433845
2,2172.4016717396894
2,2172.4016717396894
2,2172.4016717396894
30,2782.5269013034913
2,2172.4016717396894
41,3201.62066638314
16,2358.122220094743
5,2176.6686173984003
2,2172.4016717396894
2,2172.4016717396894
2,2172.4016717396894
16,2358.122220094743
2,2172.4016717396894
2,2172.4016717396894
2,2172.4016717396894
2,2172.4016717396894
2,2172.4016717396894
42,3101.856299274414
16,2358.122220094743
5,2176.6686173984003
68,4283.497776314291
2,2172.4016717396894
2,2172.4016717396894
2,2172.4016717396894
2,2172.4016717396894
2,2172.4016717396894
30,2782.5269013034913
2,2172.4016717396894
2,2172.4016717396894
26,2544.7690374894505
2,2172.4016717396894
5,2176.6686173984003
2,2172.4016717396894
33,2729.800298185899
98,7235.730907851212
103,7699.996044994168
80,5065.337545495022
2,2172.4016717396894
2,2172.4016717396894
11,2354.409510156623
7,2296.1833652271443
16,2358.122220094743
2,2172.4016717396894
14,2273.8332772062254
3,2153.8596737516223
83,5393.3166084870745
89,5625.77248299746
2,2172.4016717396894
3,2153.8596737516223
2,2172.4016717396894
35,2740.6315124898947
23,2475.817986433845
37,2858.498580542601
2,2172.4016717396894
16,2358.122220094743
15,2412.5187534598103
2,2172.4016717396894
2,2172.4016717396894
3,2153.8596737516223
2,2172.4016717396894
2,2172.4016717396894
2,2172.4016717396894
33,2729.800298185899
64,3892.3441502629566
2,2172.4016717396894
24,2596.820195724761
51,3318.377531748292
2,2172.4016717396894
44,3072.2579219397517
14,2273.8332772062254
2,2172.4016717396894
51,3318.377531748292
2,2172.4016717396894
2,2172.4016717396894
21,2504.48030939346
2,2172.4016717396894
2,2172.4016717396894
15,2412.5187534598103
2,2172.4016717396894
6,2229.2743963277912
61,3951.6343067339826
2,2172.4016717396894
47,3245.5394439475976
15,2412.5187534598103
31,2932.16445136874
2,2172.4016717396894
2,2172.4016717396894
17,2307.49995354494
2,2172.4016717396894
53,3204.223625004517
24,2596.820195724761
8,2338.678718885146
32,2714.4615803909855
2,2172.4016717396894
2,2172.4016717396894
2,2172.4016717396894
33,2729.800298185899
2,2172.4016717396894
2,2172.4016717396894
2,2172.4016717396894
2,2172.4016717396894
2,2172.4016717396894
2,2172.4016717396894
6,2229.2743963277912
28,2720.8945972073616
8,2338.678718885146
2,2172.4016717396894
5,2176.6686173984003
37,2858.498580542601
2,2172.4016717396894
2,2172.4016717396894
2,2172.4016717396894
16,2358.122220094743
2,2172.4016717396894
39,2877.8427587057377
6,2229.2743963277912
2,2172.4016717396894
14,2273.8332772062254
10,2348.0913072435656
35,2740.6315124898947
7,2296.1833652271443
2,2172.4016717396894
31,2932.16445136874
44,3072.2579219397517
