T,fitness
733,35397553703.41705
811,1094881065936.0535
133,2989.058213289903
355,112304.47235836631
777,242719375222.4675
115,2647.034019970684
452,1449113.6086112482
940,523490830392138.3
879,25505818424380.652
345,88052.05513628802
576,80463567.93941793
153,3632.0261625692583
950,894444404381541.1
602,219224491.6607508
162,3878.6171327952584
238,11431.010780925271
422,626672.4534755223
511,8988475.71944793
660,1864767310.3806686
285,26002.87519624539
2,1879.9626716173454
772,209805742109.86505
737,42209762005.58139
2,1879.9626716173454
2,1879.9626716173454
115,2647.034019970684
127,2918.3803240122675
240,11141.189714371194
184,4955.9985985061885
179,4898.868636644785
198,6290.422693194842
181,5358.839077334323
2,1879.9626716173454
2,1879.9626716173454
2,1879.9626716173454
21,1823.8042336719388
2,1879.9626716173454
2,1879.9626716173454
13,1704.5625342185272
35,1827.311305095836
2,1879.9626716173454
28,1808.9636723148035
2,1879.9626716173454
2,1879.9626716173454
2,1879.9626716173454
20,1795.1570199159175
7,1759.3137921913635
2,1879.9626716173454
2,1879.9626716173454
13,1704.5625342185272
49,1926.1885017063082
2,1879.9626716173454
12,1775.1127751963513
2,1879.9626716173454
18,1798.3463883310767
11,1725.8030536385138
21,1823.8042336719388
33,1825.6612568647406
30,1804.446102530928
46,1909.160682370709
25,1799.8475428386528
3,1781.0798925621361
15,1724.9735761361405
2,1879.9626716173454
2,1879.9626716173454
2,1879.9626716173454
2,1879.9626716173454
9,1735.2831669208326
3,1781.0798925621361
2,1879.9626716173454
49,1926.1885017063082
2,1879.9626716173454
39,1846.8936820412962
26,1866.7317468951062
23,1814.5887875904236
44,1882.5532198340359
57,1884.4459458645597
93,2262.490732249092
73,2042.0522260244309
30,1804.446102530928
35,1827.311305095836
48,1902.3174447830277
4,1748.0990552438036
5,1740.9129965565037
2,1879.9626716173454
2,1879.9626716173454
11,1725.8030536385138
37,1783.3511667899693
2,1879.9626716173454
2,1879.9626716173454
2,1879.9626716173454
2,1879.9626716173454
62,1957.6998268732416
12,1775.1127751963513
29,1849.0083352260738
5,1740.9129965565037
26,1866.7317468951062
12,1775.1127751963513
2,1879.9626716173454
20,1795.1570199159175
2,1879.9626716173454
57,1884.4459458645597
40,1782.176645865833
16,1798.6674941097913
2,1879.9626716173454
2,1879.9626716173454
2,1879.9626716173454
29,1849.0083352260738
2,1879.9626716173454
10,1729.1752557260302
63,1933.4631570419294
2,1879.9626716173454
2,1879.9626716173454
2,1879.9626716173454
2,1879.9626716173454
9,1735.2831669208326
19,1865.5483685609986
2,1879.9626716173454
53,1875.7278797210647
3,1781.0798925621361
2,1879.9626716173454
2,1879.9626716173454
2,1879.9626716173454
2,1879.9626716173454
41,1859.3019874302195
2,1879.9626716173454
2,1879.9626716173454
2,1879.9626716173454
2,1879.9626716173454
60,1907.3653064468683
2,1879.9626716173454
15,1724.9735761361405
3,1781.0798925621361
5,1740.9129965565037
19,1865.5483685609986
29,1849.0083352260738
42,1799.8991024013285
10,1729.1752557260302
2,1879.9626716173454
10,1729.1752557260302
